index,id,localized_name,attack_type,primary_attr,roles,base_health,base_health_regen,base_mana,base_mana_regen,base_armor,base_mr,base_attack_min,base_attack_max,base_str,base_agi,base_int,str_gain,agi_gain,int_gain,attack_range,projectile_speed,attack_rate,base_attack_time,attack_point,move_speed,turn_rate,cm_enabled,legs,day_vision,night_vision
122,70,Ursa,Melee,agi,"['Carry', 'Durable', 'Disabler']",120,1.0,75,0.0,1.0,25,24,28,25,18,16,2.6,2.8,1.5,150,900,1.7,100,0.3,310,,True,2,1800,800
123,35,Sniper,Ranged,agi,"['Carry', 'Nuker']",120,0.25,75,0.0,-1.0,25,13,19,19,27,15,2.0,3.2,2.6,550,3000,1.7,100,0.17,285,0.7,True,2,1800,1400
124,27,Shadow Shaman,Ranged,int,"['Support', 'Pusher', 'Disabler', 'Nuker', 'Initiator']",120,1.0,75,0.0,3.0,25,40,47,23,16,25,2.3,1.6,3.5,400,900,1.7,90,0.3,285,,True,2,1800,800
125,107,Earth Spirit,Melee,str,"['Nuker', 'Escape', 'Disabler', 'Initiator', 'Durable']",120,1.0,75,0.0,0.0,25,25,35,22,17,18,3.8,2.4,2.1,150,900,1.7,100,0.35,290,,True,2,1800,800
126,9,Mirana,Ranged,all,"['Carry', 'Support', 'Escape', 'Nuker', 'Disabler']",120,0.25,75,0.4,-2.0,25,-5,-1,20,24,22,1.7,2.5,1.4,630,900,1.7,100,0.35,285,,True,2,1800,800
127,2,Axe,Melee,str,"['Initiator', 'Durable', 'Disabler', 'Carry']",120,2.5,75,0.0,0.0,25,30,34,25,20,18,2.8,1.7,1.6,150,900,1.7,100,0.4,315,,True,2,1800,800
128,95,Troll Warlord,Ranged,agi,"['Carry', 'Pusher', 'Disabler', 'Durable']",120,0.25,75,0.0,-1.0,25,27,35,21,23,13,2.5,3.3,1.0,500,1200,1.7,100,0.3,290,,True,2,1800,800
129,123,Hoodwink,Ranged,agi,"['Support', 'Nuker', 'Escape', 'Disabler']",120,0.25,75,0.0,0.0,25,22,29,17,24,21,2.0,3.6,2.9,575,1800,2.0,100,0.4,310,0.9,True,4,1800,800
130,54,Lifestealer,Melee,str,"['Carry', 'Durable', 'Escape', 'Disabler']",120,0.25,75,0.0,1.0,25,22,28,25,19,15,2.4,2.6,1.8,150,900,1.7,120,0.39,320,0.9,True,2,1800,800
131,57,Omniknight,Melee,str,"['Support', 'Durable', 'Nuker']",120,0.25,75,0.0,2.0,25,31,41,23,15,16,3.1,2.0,2.1,150,900,1.7,100,0.433,315,,True,2,1800,800
132,129,Mars,Melee,str,"['Carry', 'Initiator', 'Disabler', 'Durable']",120,0.25,75,0.5,-1.0,25,26,34,23,20,21,3.7,1.7,2.2,250,900,1.8,100,0.4,310,0.8,True,2,1800,800
133,27,Shadow Shaman,Ranged,int,"['Support', 'Pusher', 'Disabler', 'Nuker', 'Initiator']",120,1.0,75,0.0,3.0,25,40,47,23,16,25,2.3,1.6,3.5,400,900,1.7,90,0.3,285,,True,2,1800,800
134,65,Batrider,Ranged,all,"['Initiator', 'Disabler', 'Escape']",120,1.75,75,0.0,2.0,25,-4,0,28,15,22,2.2,1.4,2.0,400,900,1.7,100,0.3,330,0.9,True,2,1600,800
135,74,Invoker,Ranged,all,"['Carry', 'Nuker', 'Disabler', 'Escape', 'Pusher']",120,0.5,75,0.0,-1.0,25,1,9,19,14,19,2.6,1.8,4.0,600,900,1.7,100,0.4,285,,True,2,1800,800
136,123,Hoodwink,Ranged,agi,"['Support', 'Nuker', 'Escape', 'Disabler']",120,0.25,75,0.0,0.0,25,22,29,17,24,21,2.0,3.6,2.9,575,1800,2.0,100,0.4,310,0.9,True,4,1800,800
137,96,Centaur Warrunner,Melee,str,"['Durable', 'Initiator', 'Disabler', 'Nuker', 'Escape']",120,5.0,75,0.0,-2.0,25,36,38,27,15,15,4.0,1.0,1.6,150,900,1.7,90,0.3,310,,True,4,1800,800
138,15,Razor,Ranged,agi,"['Carry', 'Durable', 'Nuker', 'Pusher']",120,1.0,75,0.0,0.0,25,23,25,22,24,21,2.8,2.8,2.2,475,2000,1.7,100,0.3,280,,True,0,1800,800
139,44,Phantom Assassin,Melee,agi,"['Carry', 'Escape']",120,1.0,75,0.0,1.0,25,31,33,19,21,15,2.0,3.4,1.7,150,900,1.7,100,0.3,310,0.8,True,2,1800,800
140,74,Invoker,Ranged,all,"['Carry', 'Nuker', 'Disabler', 'Escape', 'Pusher']",120,0.5,75,0.0,-1.0,25,1,9,19,14,19,2.6,1.8,4.0,600,900,1.7,100,0.4,285,,True,2,1800,800
141,9,Mirana,Ranged,all,"['Carry', 'Support', 'Escape', 'Nuker', 'Disabler']",120,0.25,75,0.4,-2.0,25,-5,-1,20,24,22,1.7,2.5,1.4,630,900,1.7,100,0.35,285,,True,2,1800,800
142,102,Abaddon,Melee,all,"['Support', 'Carry', 'Durable']",120,1.0,75,0.25,0.0,25,2,12,22,23,19,2.2,1.3,1.6,150,900,1.5,95,0.56,325,0.6,True,2,1800,800
143,22,Zeus,Ranged,int,"['Nuker', 'Carry']",120,0.25,75,0.0,2.0,25,33,41,19,11,22,2.1,1.2,3.3,380,1100,1.7,100,0.35,315,,True,2,1800,800
144,2,Axe,Melee,str,"['Initiator', 'Durable', 'Disabler', 'Carry']",120,2.5,75,0.0,0.0,25,30,34,25,20,18,2.8,1.7,1.6,150,900,1.7,100,0.4,315,,True,2,1800,800
145,123,Hoodwink,Ranged,agi,"['Support', 'Nuker', 'Escape', 'Disabler']",120,0.25,75,0.0,0.0,25,22,29,17,24,21,2.0,3.6,2.9,575,1800,2.0,100,0.4,310,0.9,True,4,1800,800
146,98,Timbersaw,Melee,all,"['Nuker', 'Durable', 'Escape']",120,0.25,75,0.5,0.0,25,4,8,27,16,23,3.5,1.3,2.7,150,900,1.7,100,0.36,285,,True,2,1800,800
147,76,Outworld Devourer,Ranged,int,"['Carry', 'Nuker', 'Disabler']",120,1.0,75,0.0,2.5,25,19,31,21,22,30,2.9,1.6,4.2,450,900,1.9,100,0.46,320,,True,4,1800,800
148,8,Juggernaut,Melee,agi,"['Carry', 'Pusher', 'Escape']",120,0.5,75,0.0,0.0,25,20,22,20,34,14,2.2,2.8,1.4,150,0,1.4,110,0.33,300,,True,2,1800,800
149,85,Undying,Melee,str,"['Support', 'Durable', 'Disabler', 'Nuker']",120,-0.25,75,0.25,1.0,25,31,39,22,10,27,2.4,1.2,2.8,150,900,1.7,100,0.3,300,,True,2,1800,800
150,129,Mars,Melee,str,"['Carry', 'Initiator', 'Disabler', 'Durable']",120,0.25,75,0.5,-1.0,25,26,34,23,20,21,3.7,1.7,2.2,250,900,1.8,100,0.4,310,0.8,True,2,1800,800
151,99,Bristleback,Melee,str,"['Carry', 'Durable', 'Initiator', 'Nuker']",120,1.0,75,0.4,1.0,25,33,39,22,17,14,2.7,1.8,2.8,150,900,1.8,100,0.3,295,0.9,True,2,1800,800
152,87,Disruptor,Ranged,int,"['Support', 'Disabler', 'Nuker', 'Initiator']",120,0.25,75,0.0,0.0,25,27,31,21,15,20,2.4,1.4,2.9,625,1200,1.7,100,0.4,295,,True,2,1800,800
153,26,Lion,Ranged,int,"['Support', 'Disabler', 'Nuker', 'Initiator']",120,0.5,75,0.0,0.0,25,29,35,18,15,20,2.2,1.5,3.5,600,900,1.7,115,0.43,290,,True,2,1800,800
154,35,Sniper,Ranged,agi,"['Carry', 'Nuker']",120,0.25,75,0.0,-1.0,25,13,19,19,27,15,2.0,3.2,2.6,550,3000,1.7,100,0.17,285,0.7,True,2,1800,1400
155,113,Arc Warden,Ranged,agi,"['Carry', 'Escape', 'Nuker']",120,0.25,75,0.0,0.0,25,31,37,20,20,24,2.4,3.0,2.6,625,900,1.7,100,0.3,285,0.7,True,2,1800,800
156,30,Witch Doctor,Ranged,int,"['Support', 'Nuker', 'Disabler']",120,0.25,75,0.0,0.0,25,26,36,20,13,22,2.1,1.4,3.1,550,1200,1.7,100,0.4,300,,True,2,1800,800
157,49,Dragon Knight,Melee,str,"['Carry', 'Pusher', 'Durable', 'Disabler', 'Initiator', 'Nuker']",120,0.25,75,0.0,0.0,25,34,40,21,16,18,3.6,2.0,1.7,150,900,1.6,100,0.5,315,,True,2,1800,800
158,15,Razor,Ranged,agi,"['Carry', 'Durable', 'Nuker', 'Pusher']",120,1.0,75,0.0,0.0,25,23,25,22,24,21,2.8,2.8,2.2,475,2000,1.7,100,0.3,280,,True,0,1800,800
159,20,Vengeful Spirit,Ranged,all,"['Support', 'Initiator', 'Disabler', 'Nuker', 'Escape']",120,0.25,75,0.0,0.0,25,9,15,20,21,19,2.1,2.1,1.2,400,1500,1.7,110,0.33,295,,True,2,1800,800
160,52,Leshrac,Ranged,int,"['Carry', 'Support', 'Nuker', 'Pusher', 'Disabler']",120,0.25,75,0.0,0.0,25,27,31,20,23,22,2.8,2.8,3.5,575,900,1.7,100,0.4,325,,True,4,1800,800
161,81,Chaos Knight,Melee,str,"['Carry', 'Disabler', 'Durable', 'Pusher', 'Initiator']",120,0.25,75,0.0,2.0,25,24,54,24,18,18,3.2,1.4,1.2,150,900,1.7,100,0.5,325,,True,2,1800,800
162,84,Ogre Magi,Melee,str,"['Support', 'Nuker', 'Disabler', 'Durable', 'Initiator']",120,1.5,120,0.0,4.0,25,44,50,23,14,0,4.2,1.5,0.0,150,900,1.7,100,0.3,290,,True,2,1800,800
163,123,Hoodwink,Ranged,agi,"['Support', 'Nuker', 'Escape', 'Disabler']",120,0.25,75,0.0,0.0,25,22,29,17,24,21,2.0,3.6,2.9,575,1800,2.0,100,0.4,310,0.9,True,4,1800,800
164,49,Dragon Knight,Melee,str,"['Carry', 'Pusher', 'Durable', 'Disabler', 'Initiator', 'Nuker']",120,0.25,75,0.0,0.0,25,34,40,21,16,18,3.6,2.0,1.7,150,900,1.6,100,0.5,315,,True,2,1800,800
165,39,Queen of Pain,Ranged,int,"['Carry', 'Nuker', 'Escape']",120,0.25,75,0.0,0.0,25,26,32,18,22,25,2.4,2.5,3.4,550,1500,1.5,100,0.56,290,,True,2,1800,800
166,14,Pudge,Melee,str,"['Disabler', 'Initiator', 'Durable', 'Nuker']",120,1.75,75,0.0,-1.0,25,45,51,25,14,16,3.0,1.4,1.8,175,0,1.7,100,0.5,280,0.7,True,2,1800,800
167,58,Enchantress,Ranged,int,"['Support', 'Pusher', 'Durable', 'Disabler']",120,0.25,75,0.0,1.0,25,21,31,17,19,22,2.0,2.1,3.8,575,900,1.7,100,0.3,320,,True,4,1800,800
168,23,Kunkka,Melee,str,"['Carry', 'Support', 'Disabler', 'Initiator', 'Durable', 'Nuker']",120,0.75,75,0.0,2.0,25,26,36,24,14,18,3.8,1.6,1.8,150,900,1.7,100,0.4,315,,True,2,1800,800
169,63,Weaver,Ranged,agi,"['Carry', 'Escape']",120,1.25,75,0.5,1.0,25,37,43,16,17,20,2.0,3.1,2.0,425,900,1.8,120,0.55,275,,True,4,1800,800
170,32,Riki,Melee,agi,"['Carry', 'Escape', 'Disabler']",120,2.5,75,0.0,0.0,25,27,31,18,30,14,2.0,2.4,1.3,150,900,1.7,90,0.3,315,,True,2,1800,800
171,5,Crystal Maiden,Ranged,int,"['Support', 'Disabler', 'Nuker']",120,0.25,75,0.5,0.0,25,30,36,17,16,18,2.2,1.6,3.3,600,900,1.7,100,0.45,280,,True,2,1800,800
172,114,Monkey King,Melee,agi,"['Carry', 'Escape', 'Disabler', 'Initiator']",120,1.0,75,0.0,2.0,25,29,33,18,24,20,2.8,3.7,1.8,300,900,1.7,100,0.45,300,,True,2,1800,800
173,71,Spirit Breaker,Melee,str,"['Carry', 'Initiator', 'Disabler', 'Durable', 'Escape']",120,1.25,75,0.5,1.0,25,31,41,28,17,14,3.3,1.7,1.8,150,900,1.9,100,0.6,295,,True,2,1800,800
174,25,Lina,Ranged,int,"['Support', 'Carry', 'Nuker', 'Disabler']",120,0.25,75,0.0,0.0,25,21,29,20,23,30,2.4,2.4,3.8,670,1000,1.6,100,0.65,290,,True,2,1800,800
175,74,Invoker,Ranged,all,"['Carry', 'Nuker', 'Disabler', 'Escape', 'Pusher']",120,0.5,75,0.0,-1.0,25,1,9,19,14,19,2.6,1.8,4.0,600,900,1.7,100,0.4,285,,True,2,1800,800
176,22,Zeus,Ranged,int,"['Nuker', 'Carry']",120,0.25,75,0.0,2.0,25,33,41,19,11,22,2.1,1.2,3.3,380,1100,1.7,100,0.35,315,,True,2,1800,800
177,88,Nyx Assassin,Melee,all,"['Disabler', 'Nuker', 'Initiator', 'Escape']",120,2.0,75,0.0,1.0,25,9,13,17,18,21,2.5,2.1,2.5,150,900,1.7,100,0.46,310,,True,6,1800,800
178,10,Morphling,Ranged,agi,"['Carry', 'Escape', 'Durable', 'Nuker', 'Disabler']",120,0.5,75,0.5,-2.0,25,9,18,23,24,19,3.2,3.9,1.8,350,1300,1.5,100,0.5,285,0.7,True,0,1800,800
179,120,Pangolier,Melee,all,"['Carry', 'Nuker', 'Disabler', 'Durable', 'Escape', 'Initiator']",120,0.75,75,0.0,2.0,25,8,14,19,18,16,2.7,2.5,1.9,150,900,1.7,100,0.33,295,0.9,True,2,1800,800
180,32,Riki,Melee,agi,"['Carry', 'Escape', 'Disabler']",120,2.5,75,0.0,0.0,25,27,31,18,30,14,2.0,2.4,1.3,150,900,1.7,90,0.3,315,,True,2,1800,800
181,50,Dazzle,Ranged,all,"['Support', 'Nuker', 'Disabler']",120,0.25,75,0.3,0.0,25,3,9,18,20,25,2.0,1.4,2.8,575,1200,1.7,100,0.3,305,0.7,True,2,1800,800
182,98,Timbersaw,Melee,all,"['Nuker', 'Durable', 'Escape']",120,0.25,75,0.5,0.0,25,4,8,27,16,23,3.5,1.3,2.7,150,900,1.7,100,0.36,285,,True,2,1800,800
183,57,Omniknight,Melee,str,"['Support', 'Durable', 'Nuker']",120,0.25,75,0.0,2.0,25,31,41,23,15,16,3.1,2.0,2.1,150,900,1.7,100,0.433,315,,True,2,1800,800
184,101,Skywrath Mage,Ranged,int,"['Support', 'Nuker', 'Disabler']",120,0.25,75,0.0,-2.0,25,16,26,21,13,23,2.0,0.8,4.1,625,1000,1.7,90,0.4,325,,True,2,1800,800
185,8,Juggernaut,Melee,agi,"['Carry', 'Pusher', 'Escape']",120,0.5,75,0.0,0.0,25,20,22,20,34,14,2.2,2.8,1.4,150,0,1.4,110,0.33,300,,True,2,1800,800
186,96,Centaur Warrunner,Melee,str,"['Durable', 'Initiator', 'Disabler', 'Nuker', 'Escape']",120,5.0,75,0.0,-2.0,25,36,38,27,15,15,4.0,1.0,1.6,150,900,1.7,90,0.3,310,,True,4,1800,800
187,87,Disruptor,Ranged,int,"['Support', 'Disabler', 'Nuker', 'Initiator']",120,0.25,75,0.0,0.0,25,27,31,21,15,20,2.4,1.4,2.9,625,1200,1.7,100,0.4,295,,True,2,1800,800
188,97,Magnus,Melee,all,"['Initiator', 'Disabler', 'Nuker', 'Escape']",120,0.5,75,0.5,1.0,25,9,17,25,9,19,3.1,2.0,1.6,200,900,1.8,100,0.5,305,0.8,True,4,1800,800
189,138,Muerta,Ranged,int,"['Carry', 'Nuker', 'Disabler']",120,0.25,75,0.0,-1.0,25,24,32,19,20,24,2.0,2.7,3.3,575,3000,1.6,100,0.35,295,0.7,True,2,1800,800
190,97,Magnus,Melee,all,"['Initiator', 'Disabler', 'Nuker', 'Escape']",120,0.5,75,0.5,1.0,25,9,17,25,9,19,3.1,2.0,1.6,200,900,1.8,100,0.5,305,0.8,True,4,1800,800
191,121,Grimstroke,Ranged,int,"['Support', 'Nuker', 'Disabler', 'Escape']",120,0.25,75,0.0,0.0,25,21,25,21,18,25,2.4,1.9,3.8,600,900,1.7,100,0.35,290,,True,0,1800,800
192,23,Kunkka,Melee,str,"['Carry', 'Support', 'Disabler', 'Initiator', 'Durable', 'Nuker']",120,0.75,75,0.0,2.0,25,26,36,24,14,18,3.8,1.6,1.8,150,900,1.7,100,0.4,315,,True,2,1800,800
193,95,Troll Warlord,Ranged,agi,"['Carry', 'Pusher', 'Disabler', 'Durable']",120,0.25,75,0.0,-1.0,25,27,35,21,23,13,2.5,3.3,1.0,500,1200,1.7,100,0.3,290,,True,2,1800,800
194,20,Vengeful Spirit,Ranged,all,"['Support', 'Initiator', 'Disabler', 'Nuker', 'Escape']",120,0.25,75,0.0,0.0,25,9,15,20,21,19,2.1,2.1,1.2,400,1500,1.7,110,0.33,295,,True,2,1800,800
195,35,Sniper,Ranged,agi,"['Carry', 'Nuker']",120,0.25,75,0.0,-1.0,25,13,19,19,27,15,2.0,3.2,2.6,550,3000,1.7,100,0.17,285,0.7,True,2,1800,1400
196,87,Disruptor,Ranged,int,"['Support', 'Disabler', 'Nuker', 'Initiator']",120,0.25,75,0.0,0.0,25,27,31,21,15,20,2.4,1.4,2.9,625,1200,1.7,100,0.4,295,,True,2,1800,800
197,42,Wraith King,Melee,str,"['Carry', 'Support', 'Durable', 'Disabler', 'Initiator']",120,0.5,75,0.0,-1.0,25,38,40,22,16,18,2.8,1.7,1.6,150,0,1.7,100,0.56,315,,True,2,1800,800
198,7,Earthshaker,Melee,str,"['Support', 'Initiator', 'Disabler', 'Nuker']",120,1.0,75,0.0,2.0,25,27,37,22,12,18,3.7,1.4,2.1,150,0,1.7,100,0.467,315,0.9,True,2,1800,800
199,21,Windranger,Ranged,all,"['Carry', 'Support', 'Disabler', 'Escape', 'Nuker']",120,0.25,75,0.25,0.0,25,7,13,18,19,21,2.0,1.4,2.4,600,1250,1.5,90,0.4,290,0.8,True,2,1800,800
200,79,Shadow Demon,Ranged,int,"['Support', 'Disabler', 'Initiator', 'Nuker']",120,0.25,75,0.0,0.0,25,29,33,23,18,22,2.6,2.2,3.6,500,900,1.7,100,0.35,290,,True,2,1800,800
201,13,Puck,Ranged,int,"['Initiator', 'Disabler', 'Escape', 'Nuker']",120,0.5,75,0.5,-3.0,25,22,30,17,22,23,2.4,2.5,3.8,550,900,1.7,100,0.5,290,0.9,True,2,1800,800
202,8,Juggernaut,Melee,agi,"['Carry', 'Pusher', 'Escape']",120,0.5,75,0.0,0.0,25,20,22,20,34,14,2.2,2.8,1.4,150,0,1.4,110,0.33,300,,True,2,1800,800
203,71,Spirit Breaker,Melee,str,"['Carry', 'Initiator', 'Disabler', 'Durable', 'Escape']",120,1.25,75,0.5,1.0,25,31,41,28,17,14,3.3,1.7,1.8,150,900,1.9,100,0.6,295,,True,2,1800,800
204,129,Mars,Melee,str,"['Carry', 'Initiator', 'Disabler', 'Durable']",120,0.25,75,0.5,-1.0,25,26,34,23,20,21,3.7,1.7,2.2,250,900,1.8,100,0.4,310,0.8,True,2,1800,800
205,54,Lifestealer,Melee,str,"['Carry', 'Durable', 'Escape', 'Disabler']",120,0.25,75,0.0,1.0,25,22,28,25,19,15,2.4,2.6,1.8,150,900,1.7,120,0.39,320,0.9,True,2,1800,800
206,87,Disruptor,Ranged,int,"['Support', 'Disabler', 'Nuker', 'Initiator']",120,0.25,75,0.0,0.0,25,27,31,21,15,20,2.4,1.4,2.9,625,1200,1.7,100,0.4,295,,True,2,1800,800
207,97,Magnus,Melee,all,"['Initiator', 'Disabler', 'Nuker', 'Escape']",120,0.5,75,0.5,1.0,25,9,17,25,9,19,3.1,2.0,1.6,200,900,1.8,100,0.5,305,0.8,True,4,1800,800
208,7,Earthshaker,Melee,str,"['Support', 'Initiator', 'Disabler', 'Nuker']",120,1.0,75,0.0,2.0,25,27,37,22,12,18,3.7,1.4,2.1,150,0,1.7,100,0.467,315,0.9,True,2,1800,800
209,119,Dark Willow,Ranged,all,"['Support', 'Nuker', 'Disabler', 'Escape']",120,0.75,75,0.0,0.0,25,5,13,20,18,21,2.0,1.3,2.6,475,1200,1.5,115,0.3,290,0.7,True,2,1800,800
210,50,Dazzle,Ranged,all,"['Support', 'Nuker', 'Disabler']",120,0.25,75,0.3,0.0,25,3,9,18,20,25,2.0,1.4,2.8,575,1200,1.7,100,0.3,305,0.7,True,2,1800,800
211,8,Juggernaut,Melee,agi,"['Carry', 'Pusher', 'Escape']",120,0.5,75,0.0,0.0,25,20,22,20,34,14,2.2,2.8,1.4,150,0,1.4,110,0.33,300,,True,2,1800,800
212,38,Beastmaster,Melee,all,"['Initiator', 'Disabler', 'Durable', 'Nuker']",120,0.25,75,0.0,-1.0,25,5,9,25,18,16,2.9,1.6,1.2,150,0,1.7,100,0.3,305,,True,2,1800,800
213,27,Shadow Shaman,Ranged,int,"['Support', 'Pusher', 'Disabler', 'Nuker', 'Initiator']",120,1.0,75,0.0,3.0,25,40,47,23,16,25,2.3,1.6,3.5,400,900,1.7,90,0.3,285,,True,2,1800,800
214,66,Chen,Ranged,all,"['Support', 'Pusher']",120,0.25,75,0.5,-1.0,25,9,16,23,15,19,2.0,2.1,3.2,650,1100,1.7,100,0.5,305,,True,2,1800,800
215,9,Mirana,Ranged,all,"['Carry', 'Support', 'Escape', 'Nuker', 'Disabler']",120,0.25,75,0.4,-2.0,25,-5,-1,20,24,22,1.7,2.5,1.4,630,900,1.7,100,0.35,285,,True,2,1800,800
216,89,Naga Siren,Melee,agi,"['Carry', 'Support', 'Pusher', 'Disabler', 'Initiator', 'Escape']",120,1.0,75,0.0,1.0,25,23,25,21,21,21,2.4,3.3,2.0,150,900,1.7,110,0.5,330,,True,0,1800,800
217,129,Mars,Melee,str,"['Carry', 'Initiator', 'Disabler', 'Durable']",120,0.25,75,0.5,-1.0,25,26,34,23,20,21,3.7,1.7,2.2,250,900,1.8,100,0.4,310,0.8,True,2,1800,800
218,53,Nature's Prophet,Ranged,int,"['Carry', 'Pusher', 'Escape', 'Nuker']",120,0.25,75,0.0,0.0,25,24,34,19,14,22,2.6,3.2,3.5,620,1125,1.5,100,0.4,295,0.9,True,2,1800,800
219,22,Zeus,Ranged,int,"['Nuker', 'Carry']",120,0.25,75,0.0,2.0,25,33,41,19,11,22,2.1,1.2,3.3,380,1100,1.7,100,0.35,315,,True,2,1800,800
220,54,Lifestealer,Melee,str,"['Carry', 'Durable', 'Escape', 'Disabler']",120,0.25,75,0.0,1.0,25,22,28,25,19,15,2.4,2.6,1.8,150,900,1.7,120,0.39,320,0.9,True,2,1800,800
221,49,Dragon Knight,Melee,str,"['Carry', 'Pusher', 'Durable', 'Disabler', 'Initiator', 'Nuker']",120,0.25,75,0.0,0.0,25,34,40,21,16,18,3.6,2.0,1.7,150,900,1.6,100,0.5,315,,True,2,1800,800
222,79,Shadow Demon,Ranged,int,"['Support', 'Disabler', 'Initiator', 'Nuker']",120,0.25,75,0.0,0.0,25,29,33,23,18,22,2.6,2.2,3.6,500,900,1.7,100,0.35,290,,True,2,1800,800
223,69,Doom,Melee,str,"['Carry', 'Disabler', 'Initiator', 'Durable', 'Nuker']",120,0.25,75,0.0,2.0,25,34,44,24,15,15,3.7,1.5,1.7,200,900,1.9,100,0.5,290,,True,2,1800,800
224,121,Grimstroke,Ranged,int,"['Support', 'Nuker', 'Disabler', 'Escape']",120,0.25,75,0.0,0.0,25,21,25,21,18,25,2.4,1.9,3.8,600,900,1.7,100,0.35,290,,True,0,1800,800
225,136,Marci,Melee,all,"['Support', 'Carry', 'Initiator', 'Disabler', 'Escape']",120,0.25,75,0.0,0.0,25,7,13,23,20,19,3.0,1.8,1.5,150,0,1.7,100,0.3,315,0.9,True,2,1800,800
226,38,Beastmaster,Melee,all,"['Initiator', 'Disabler', 'Durable', 'Nuker']",120,0.25,75,0.0,-1.0,25,5,9,25,18,16,2.9,1.6,1.2,150,0,1.7,100,0.3,305,,True,2,1800,800
227,120,Pangolier,Melee,all,"['Carry', 'Nuker', 'Disabler', 'Durable', 'Escape', 'Initiator']",120,0.75,75,0.0,2.0,25,8,14,19,18,16,2.7,2.5,1.9,150,900,1.7,100,0.33,295,0.9,True,2,1800,800
228,87,Disruptor,Ranged,int,"['Support', 'Disabler', 'Nuker', 'Initiator']",120,0.25,75,0.0,0.0,25,27,31,21,15,20,2.4,1.4,2.9,625,1200,1.7,100,0.4,295,,True,2,1800,800
229,72,Gyrocopter,Ranged,agi,"['Carry', 'Nuker', 'Disabler']",120,0.25,75,0.0,2.0,25,16,22,22,26,21,2.5,3.1,2.4,365,3000,1.7,125,0.2,320,,True,2,1800,800
230,76,Outworld Devourer,Ranged,int,"['Carry', 'Nuker', 'Disabler']",120,1.0,75,0.0,2.5,25,19,31,21,22,30,2.9,1.6,4.2,450,900,1.9,100,0.46,320,,True,4,1800,800
231,10,Morphling,Ranged,agi,"['Carry', 'Escape', 'Durable', 'Nuker', 'Disabler']",120,0.5,75,0.5,-2.0,25,9,18,23,24,19,3.2,3.9,1.8,350,1300,1.5,100,0.5,285,0.7,True,0,1800,800
232,29,Tidehunter,Melee,str,"['Initiator', 'Durable', 'Disabler', 'Nuker', 'Carry']",120,0.25,75,0.5,0.0,25,25,31,27,15,18,3.5,1.5,1.7,150,900,1.7,100,0.6,300,,True,2,1800,800
569,48,Luna,Ranged,agi,"['Carry', 'Nuker', 'Pusher']",120,0.5,75,0.0,2.0,25,26,32,21,24,23,2.2,3.4,1.9,330,900,1.7,100,0.35,325,,True,2,1800,800
233,87,Disruptor,Ranged,int,"['Support', 'Disabler', 'Nuker', 'Initiator']",120,0.25,75,0.0,0.0,25,27,31,21,15,20,2.4,1.4,2.9,625,1200,1.7,100,0.4,295,,True,2,1800,800
234,120,Pangolier,Melee,all,"['Carry', 'Nuker', 'Disabler', 'Durable', 'Escape', 'Initiator']",120,0.75,75,0.0,2.0,25,8,14,19,18,16,2.7,2.5,1.9,150,900,1.7,100,0.33,295,0.9,True,2,1800,800
235,61,Broodmother,Melee,all,"['Carry', 'Pusher', 'Escape', 'Nuker']",120,0.25,75,0.0,-1.0,25,9,15,19,18,18,2.3,2.6,1.4,175,900,1.7,125,0.4,285,,True,8,1800,800
236,14,Pudge,Melee,str,"['Disabler', 'Initiator', 'Durable', 'Nuker']",120,1.75,75,0.0,-1.0,25,45,51,25,14,16,3.0,1.4,1.8,175,0,1.7,100,0.5,280,0.7,True,2,1800,800
237,25,Lina,Ranged,int,"['Support', 'Carry', 'Nuker', 'Disabler']",120,0.25,75,0.0,0.0,25,21,29,20,23,30,2.4,2.4,3.8,670,1000,1.6,100,0.65,290,,True,2,1800,800
238,114,Monkey King,Melee,agi,"['Carry', 'Escape', 'Disabler', 'Initiator']",120,1.0,75,0.0,2.0,25,29,33,18,24,20,2.8,3.7,1.8,300,900,1.7,100,0.45,300,,True,2,1800,800
239,84,Ogre Magi,Melee,str,"['Support', 'Nuker', 'Disabler', 'Durable', 'Initiator']",120,1.5,120,0.0,4.0,25,44,50,23,14,0,4.2,1.5,0.0,150,900,1.7,100,0.3,290,,True,2,1800,800
240,48,Luna,Ranged,agi,"['Carry', 'Nuker', 'Pusher']",120,0.5,75,0.0,2.0,25,26,32,21,24,23,2.2,3.4,1.9,330,900,1.7,100,0.35,325,,True,2,1800,800
241,84,Ogre Magi,Melee,str,"['Support', 'Nuker', 'Disabler', 'Durable', 'Initiator']",120,1.5,120,0.0,4.0,25,44,50,23,14,0,4.2,1.5,0.0,150,900,1.7,100,0.3,290,,True,2,1800,800
242,105,Techies,Ranged,all,"['Nuker', 'Disabler']",120,0.25,75,1.0,2.0,25,3,5,19,14,25,2.5,1.3,3.0,700,900,1.7,90,0.5,300,,True,6,1800,800
243,137,Primal Beast,Melee,str,"['Initiator', 'Durable', 'Disabler']",120,0.25,75,0.0,2.0,25,36,38,26,15,16,4.3,1.0,1.7,150,900,1.8,100,0.6,310,0.6,True,2,1800,800
244,98,Timbersaw,Melee,all,"['Nuker', 'Durable', 'Escape']",120,0.25,75,0.5,0.0,25,4,8,27,16,23,3.5,1.3,2.7,150,900,1.7,100,0.36,285,,True,2,1800,800
